"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
20 97 175 1.20902788612443 1.13886632160629 1.16124786268871 1.96791759352317 -3.1685922924687 2.66707842804303 0.001 FALSE ""
100 52 176 1.18339026123375 1.12331060705571 0.899508511356015 2.26324858546856 -2.63677265101465 2.2205607071505 0.729317616828433 FALSE ""
20 93 177 0.924318554312414 1.3227311209284 1.2660791685837 1.65242519132226 -2.85182653864332 2.90550905638845 2.46084537791752 FALSE ""
60 34 178 0.823020543566003 1.51961432089325 1.01700734464334 2.00221397224991 -2.80117211195103 2.74992454014627 0.336631232544437 FALSE ""
50 11 179 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
70 47 180 1.04228103797031 1.37971913121443 1.15299215366456 2.06467191247516 -3.05463841929887 2.46294200082114 2.38424214578285 FALSE ""
80 63 181 0.923294245908559 1.2794496003774 0.985275774577596 1.96940112143562 -2.2416925375189 2.16885217033256 0.605259021291749 FALSE ""
30 84 182 NA NA NA NA NA NA NA TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
"
80 29 183 0.961997179633994 1.30302516059265 1.16500733996031 1.87065135699973 -2.53655110768817 2.30859000323222 1.14088612651902 FALSE ""
90 88 184 1.20632845204925 1.06711575656722 1.22173456166691 1.98105450566995 -2.72406751154073 1.99415707692955 0.100242050911153 FALSE ""
20 6 185 0.929900284912185 1.52737609185057 1.07189141503567 2.05282897608629 -2.92239196625237 2.37607324951518 0.477826500754038 FALSE ""
100 5 186 0.996352461896356 1.43404149626631 1.07012006942275 2.09266127051192 -2.35163646401674 1.76787244256234 1.01978055093682 FALSE ""
90 62 187 1.26337957358758 0.955394925539214 0.998645029967502 2.14226749777324 -2.14925089701746 1.6522080206934 1.31634638686219 FALSE ""
100 39 188 0.90709599833095 1.54553345464635 1.06172619808959 1.9689424794724 -2.96272347304417 3.0574609365691 1.31187876012041 FALSE ""
