"n" "rep" "id" "error" "errorMessage" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat"
80 64 186 FALSE "" 1.24544986861747 1.04971916601527 1.07942081333434 1.91950581985247 -2.99012841323923 3.08638059365187 0.931794708031541
90 97 187 FALSE "" 0.758327260882029 1.59836159647559 1.02569010675219 2.04945613973008 -2.50896527073413 2.437148658274 1.56739491968995
80 36 188 FALSE "" 1.09311653757929 1.30942057690444 1.0909764502227 1.95569810653968 -2.83503508808512 2.67597139409638 0.116228129673441
60 54 189 FALSE "" 0.874604788578408 1.40751615133655 0.589194460444959 2.45303953838436 -1.50613316331299 1.36966371537774 0.001
20 88 190 FALSE "" 0.991107318440091 0.946000663081895 0.778070314672275 2.00959607758506 -1.47606495660914 2.21056487237559 1.21682437660965
90 49 191 FALSE "" 1.02372058150497 1.37354659560908 1.09266378502967 2.1552911347678 -2.91823021294164 2.23310292833157 1.79523468939168
60 70 192 FALSE "" 0.745510955150426 1.60539723318476 0.817360184019392 2.10370752596475 -2.70396006966693 3.23107782805739 0.598428446414787
80 33 193 FALSE "" 1.12536375509466 1.08282537928761 0.798693376837118 2.44924642307622 -1.94019473733515 1.57272549400078 0.652214792097932
90 2 194 FALSE "" 0.840204434162909 1.47400123362427 0.792523703760225 2.2244376779579 -2.14107169568975 2.18772345359088 1.66610572137373
40 60 195 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
20 66 196 FALSE "" 1.12153622145445 0.831999238888084 0.595358994651438 2.44305054119898 -0.546517496945265 -0.118198105152665 0.001
80 50 197 FALSE "" 1.17902615615489 1.06528709451409 1.0011291677489 2.05643168018186 -2.57197894579464 2.38679713125934 2.10504740282217
20 82 198 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
10 99 199 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
40 62 200 FALSE "" 1.03674309157219 1.239486160658 1.15448185619481 1.98760841441814 -2.78772015057731 2.6265958651416 0.701848834992429
90 92 201 FALSE "" 1.13556615582028 1.02519346528832 1.13181186603478 1.81212924933895 -2.85792955906349 2.93445464079348 1.18035937877037
10 24 202 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
90 36 203 FALSE "" 1.04049515500457 1.34867630155488 0.972825193310865 2.1690187954985 -3.23018825074308 3.05349477394326 0.001
60 62 204 FALSE "" 1.05527365701288 1.21283211425175 1.15811475408485 1.79948977114332 -3.41261650531095 3.61599874264769 0.208842762082823
80 88 205 FALSE "" 1.01900798219444 1.27484687457287 1.00527499944209 2.11947084569831 -3.5399385394281 3.52736558833094 0.959815691684628
30 21 206 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
40 95 207 FALSE "" 1.19294318738139 1.26961909654249 1.3579542284407 1.78480198506365 -4.02335318413139 3.67196370922157 0.716327423429252
10 69 208 FALSE "" 1.19760832370012 0.4049225283855 0.494005128579284 2.85980037130104 -1.67432343258443 0.471841018795589 0.001
10 88 209 FALSE "" 1.48497638686029 0.919400777991887 1.05230075417391 2.40788240350176 -3.00942434941415 2.38364512328128 0.001
20 71 210 FALSE "" 0.782379729508285 1.35916193111152 1.12639049213763 1.27128166801757 -2.61515394249774 3.23878177331663 0.168919409601337
40 49 211 FALSE "" 0.721571050684613 1.80796935543316 0.868538034203812 2.19594968441578 -1.96652409252817 1.87317953393832 0.001
30 76 212 FALSE "" 0.821552786808553 1.47788814672191 0.963398662034148 2.10951649064255 -1.73947679656972 1.34387615761975 1.44058569563169
100 52 213 FALSE "" 0.998196991657168 1.28273921819025 0.959597581544499 2.08932306113747 -2.32301799644773 2.15572229229265 1.43965609573987
30 36 214 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
100 50 215 FALSE "" 0.928793586664183 1.42550465001728 1.04282423724977 2.02027789715138 -2.74059695649419 2.42930638148477 0.0587097155207791
100 88 216 FALSE "" 1.26020952154512 1.01137176585175 1.19825314649855 1.94352072933215 -3.47858621005489 3.26402390902302 2.15368903652368
80 96 217 FALSE "" 0.749108913217488 1.56002847642934 1.11554529540486 1.85805501489599 -2.18447360287686 2.21315756417832 0.848701506430426
20 79 218 FALSE "" 0.952338529270711 1.52657801947315 0.792688673648848 2.56382837225207 -2.7663362045281 2.24534316267146 0.001
70 79 219 FALSE "" 0.672705426965468 1.56764337499841 0.869577510947098 2.03325905354677 -1.73823354326627 1.79643746693893 0.414421241695746
100 98 220 FALSE "" 1.00601386893487 1.18790856120073 1.04429804850916 2.16452097099035 -2.05016443533946 1.70892695513514 0.817483173579962
50 53 221 FALSE "" 0.952030254233667 1.26184383650849 1.10036014837086 1.63464308830512 -2.43295083227624 2.69986472088839 0.001
70 91 222 FALSE "" 0.744449858614885 1.45099194463606 0.950842714994736 2.09794630511216 -1.77671615377107 1.34074609160344 0.001
10 1 223 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
20 39 224 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
100 100 225 FALSE "" 1.0762996972725 1.0452544886774 0.907031548587338 2.25942279991345 -2.53104341565885 2.23419720740163 0.22985991789578
70 3 226 FALSE "" 0.969037336449509 1.32919152815341 0.93257670660394 2.12597811610798 -3.05751624745561 3.08218392090104 0.001
50 19 227 FALSE "" 0.879997345718256 1.62584294122191 1.09349992185951 1.87253219449785 -2.49486752358516 1.98103652170856 0.958562355895919
10 50 228 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
80 13 229 FALSE "" 1.10600438400277 1.04148403348538 0.695197966259628 2.58573744463345 -1.49611693436701 0.738371279025401 1.56870973559649
90 15 230 FALSE "" 1.07309211145465 1.33118455543018 1.11432160502957 1.97903972890147 -3.36722198824289 3.13207475213975 1.29625464776795
70 36 231 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
90 6 232 FALSE "" 0.806002204618341 1.38539375217228 0.732890661632397 2.50616919567491 -1.59964506957407 1.17535252698861 0.772766702947511
30 33 233 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
70 64 234 FALSE "" 0.635884466683663 1.64022458826832 0.655916706980199 2.36233059351468 -1.80111617526055 1.77322608668824 1.24302495127892
30 77 235 FALSE "" 1.00837077536748 1.41585908935371 0.782305161748706 2.52843324670186 -2.17656190098106 1.49920986267158 2.24613069001628
20 68 236 FALSE "" 0.779478966223757 1.54034380707648 1.41369752986673 1.05772542999885 -2.84727323301797 3.49781184587033 0.192768249388577
40 12 237 FALSE "" 0.819156164177381 1.42370956138764 0.951394503541282 2.18690848486931 -2.28703730529361 2.03601614877502 0.86504340406814
40 57 238 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
70 92 239 FALSE "" 0.870806991702018 1.3134540152493 0.894737330734553 2.08763782233496 -1.74884158914438 1.45548186511011 0.891012880468022
20 98 240 FALSE "" 1.14668347448449 1.61030708789096 1.17057116369247 2.24498282894135 -501.084431558911 637.802802290188 0.001
90 16 241 FALSE "" 0.916256569464793 1.39333557652318 1.11327145786444 1.76689424618384 -2.66274790010417 2.77950762695869 1.41004419332167
70 87 242 FALSE "" 0.995288090627047 1.24587121046535 1.06467971813848 2.06954965127882 -2.87468022944673 2.56586878949257 0.226307322609852
20 62 243 FALSE "" 0.793254724556335 1.71091836617481 1.55560258029754 1.02436668636254 -5.46668540039484 6.5189110705413 2.33740937732646
60 33 244 FALSE "" 0.780911379656172 1.63111578633043 0.80051490037249 2.43787108827894 -2.9271208616416 2.63661719411938 0.001
90 59 245 FALSE "" 0.828524480062305 1.43674299912299 0.910347925138938 2.09032664411157 -2.2483557140181 2.39949975548992 1.05029954398752
20 4 246 FALSE "" 1.04116485699737 1.52564302493649 0.881785684685046 2.24802938237912 -2.74480019135972 2.11687184076754 1.60498700377782
100 3 247 FALSE "" 1.07678822367871 0.996210426282506 0.884031362458035 2.22916810736001 -1.48506750209687 0.944319934523112 1.43045827946045
20 3 248 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
50 92 249 FALSE "" 1.16732382385095 1.04690011440307 0.808473995540322 2.54463701598989 -2.79467445132934 2.20272939649318 0.221477699198988
80 8 250 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
60 5 251 FALSE "" 1.00887588412158 1.36841647621793 0.890645529855662 2.46936150593665 -1.68630710645497 0.617347440408569 0.001
80 56 252 FALSE "" 0.680542607775361 1.61903398088489 0.903337486500269 2.00984956096922 -1.9570491727231 2.02329065115951 1.91389293982791
70 35 253 FALSE "" 0.911882122953782 1.41412583272484 0.977548480757895 2.11585663720967 -1.90068185203777 1.44522077226101 1.89817165846761
60 78 254 FALSE "" 0.824499505429149 1.56586734141914 0.942175851696946 2.1383252443206 -1.97661359606018 1.48914726824965 0.440814795635069
20 80 255 FALSE "" 1.01840209548778 1.45199315602887 1.00019911385214 2.16284530026694 -3.05093414411324 2.52837353935259 0.230086934049976
100 77 256 FALSE "" 1.09951346762678 1.1547002190576 1.02962201204833 2.14666283600854 -2.45930351886461 1.85766209422079 1.37134465366198
60 50 257 FALSE "" 0.905754257080021 1.42770919622012 1.04371758278557 2.17914683250421 -2.20326358359216 1.68246712329754 1.20005548236149
30 92 258 FALSE "" 1.05847653121014 1.2139750975251 0.94453932218519 2.29314127653465 -4.33751126452755 3.62040111961476 0.001
20 5 259 FALSE "" 1.41947147429223 1.16128365759045 1.23391428649626 2.11224036333313 -7.69444438516923 7.26082327650833 0.001
30 10 260 FALSE "" 0.894299780924899 1.42923675672627 0.627364714236538 2.76991197499119 -1.96598430684675 0.944503777916935 0.001
10 90 261 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
90 64 262 FALSE "" 1.00389437864581 1.2563741492929 1.07229335239367 2.00066144628337 -2.63826776906804 2.30657444662645 0.974469660133547
60 15 263 FALSE "" 0.932128107937327 1.42758610214654 1.09150433269751 1.92245377410302 -2.42459027415126 2.3891892277069 0.575952390407812
50 1 264 FALSE "" 1.05368641079048 1.13201335368097 0.812588008221431 2.42489818233894 -1.50056450573051 0.664770115281878 1.40907135116709
10 7 265 FALSE "" 2.52013580845023 -0.82095867237046 0.937090755268054 2.37739450120137 -1.71928008065341 -2.14929949232383 0.183387548269779
60 66 266 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
10 15 267 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
100 11 268 FALSE "" 1.17788381077821 1.11175891568399 0.982315356182469 2.03434065955205 -2.95551475422876 2.79086663938058 1.75108022348603
40 89 269 FALSE "" 1.13656266194039 1.21529538290024 0.913216968772324 2.15854507155287 -2.02333775904782 1.65760191501867 0.001
100 92 270 FALSE "" 1.00558573078899 1.26993314231452 0.79659402350152 2.40449229728378 -1.56292572935639 0.923891030936087 1.5053577833281
30 64 271 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
40 33 272 FALSE "" 1.07412394634466 1.10870489499791 1.1313620500524 1.87556659277093 -3.73289713195918 3.54309857960716 2.30102424109899
10 79 273 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
90 71 274 FALSE "" 0.953905506973555 1.20975441286905 0.971743222554262 2.10640321894281 -1.98660632013326 1.84169816513597 0.962876585657528
100 48 275 FALSE "" 1.03045456593987 1.21618556443861 0.909088414085664 2.23626025381241 -1.72109860929298 1.25100384300646 0.447917338145748
30 91 276 FALSE "" 1.34045545397766 0.857998717812375 0.893536059723738 2.20534533659898 -2.62056681333686 2.11089114053942 0.276803525807933
80 23 277 FALSE "" 0.89787967866241 1.47282908400004 1.09550776914455 1.91022713157878 -2.8921165715215 2.8064847465229 1.10505263319933
50 25 278 FALSE "" 0.680514237264913 1.8502864550541 0.973594056181077 2.18949663654406 -2.32958257380311 1.89626185198054 0.315677677463515
60 88 279 FALSE "" 0.864157457313956 1.40895922398233 1.0914193878563 1.97037809076526 -2.66370101815205 2.41511125749313 1.01124503726981
40 21 280 FALSE "" 0.934170593710759 1.42313057911174 0.819833481480108 2.10793821497283 -2.12523494213233 2.23704556977307 2.16690350085754
20 34 281 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
80 84 282 FALSE "" 0.82884719063347 1.42102739719617 1.05893049367333 1.85943706127387 -1.71578311530388 1.59306097172842 0.248316789462799
70 1 283 FALSE "" 0.909674134833533 1.39038916745272 1.03095336466921 2.10272392393988 -1.63673983633137 1.26500592092095 0.125213232895655
50 46 284 FALSE "" 1.15260358593325 1.00111855181803 1.16969637065675 1.77897583416337 -2.55541943462954 2.74472720069625 2.52233015421547
50 40 285 FALSE "" 1.02359524358532 1.23095835828516 1.01239127227252 2.14107921202004 -2.75044225957427 2.63421821738242 2.00982145743809
70 17 286 FALSE "" 0.981067570530191 1.20571704739689 1.0001141985275 1.88960423456562 -2.00898533943893 2.11169382024818 1.1542158544628
60 53 287 FALSE "" 0.895080364139099 1.35496050282929 1.16283273681579 1.67617719674595 -2.71202654839047 2.78336847239211 0.346402700034528
50 13 288 FALSE "" 0.910643457482842 1.34504969440834 1.0057796084595 1.99513157971429 -3.0725850835751 3.12347964088669 0.0298639578291304
30 69 289 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
50 72 290 FALSE "" 1.01162356115085 1.4527898775613 1.05056588824921 1.93558598233085 -2.17902708777162 1.75860968672505 0.001
70 15 291 FALSE "" 0.998345770233783 0.980489085110116 1.06071478787501 1.5250465394156 -2.44021082590855 3.09174087031431 1.400984096769
10 30 292 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
90 25 293 FALSE "" 1.12367579441644 1.14189321316377 1.02817569779145 2.06534916804147 -2.96451399154276 2.74079798105848 0.815500229563512
70 84 294 FALSE "" 0.776585943178571 1.59396550041819 1.06599719374084 2.0249333000105 -2.25841151607042 1.97697126045694 1.78394167548683
90 38 295 FALSE "" 0.823431960123416 1.43652216186164 1.08986196135375 1.79070096722644 -2.12638264343367 2.13943352074631 0.765955185387137
50 41 296 FALSE "" 1.24737707103175 1.22952171550673 1.11333117401991 2.05558855291579 -2.50906146978328 1.77546542247667 0.546762260041431
20 27 297 FALSE "" 0.484285523204467 1.89074311383529 0.929081100613836 1.72699452703236 -1.87849589722265 2.03736162261114 0.001
20 54 298 FALSE "" 0.878768614844685 1.12696899433783 0.82151625908516 2.16311511550542 -3.27607582987548 3.4856346491944 0.569784364451256
70 49 299 FALSE "" 1.03950483018898 1.22018881636489 1.01668590257882 2.09026833311313 -2.81942075555556 2.6497239144584 1.88611895744587
60 49 300 FALSE "" 1.29480094520679 1.0265853442529 1.08038850672247 2.15024107862405 -2.50530332978988 1.98914455381203 1.85823384863896
70 90 301 FALSE "" 1.16158576598809 1.23458620536297 1.00064596170066 2.26490116183164 -3.51247239362423 2.95820883590479 0.193031890347969
100 63 302 FALSE "" 0.993635988337044 1.39511167611846 0.995281940567356 2.24354981736638 -2.70007279018276 2.1429128114333 0.508593126088329
80 47 303 FALSE "" 0.972805213600612 1.48066701088701 1.03105311348284 2.04400109191573 -2.68220363360995 2.41650589516528 1.76480918676472
90 78 304 FALSE "" 0.860486363591695 1.50347143812171 0.804103003314748 2.39586986780978 -2.20111749258745 1.74223794111821 0.963684032070526
60 82 305 FALSE "" 1.02074769598747 1.22540294147296 1.03019639203657 2.00776448990769 -2.66560609327876 2.4933349903103 1.48223076264096
90 4 306 FALSE "" 0.986114069282396 1.17481292873388 1.15640752511108 1.7824704581056 -2.91544652617202 2.94433381189149 1.10268567540629
10 58 307 FALSE "" 0.862917191418055 1.80457489838684 1.34112890675624 1.65874490736449 -17.7699033355619 24.8481368589644 0.001
20 22 308 FALSE "" 1.15877012635684 1.18842747175781 1.34845034023893 1.46577682010063 -3.35473955884817 2.9637386146653 2.91253385998183
60 20 309 FALSE "" 0.981140904582029 1.27469072657766 0.895971365906691 2.28151510332531 -1.59691314341076 0.911690321240617 0.001
80 25 310 FALSE "" 1.08499788564364 1.26528712114504 1.05746343505481 2.203471737704 -3.12175523091062 2.57875456427193 1.79549090833914
70 59 311 FALSE "" 1.01492187010888 1.18114139219071 1.07112863785137 1.85282069797097 -2.38103174671955 2.45156460303149 0.525956127085067
100 79 312 FALSE "" 1.02370383908168 1.1473073307602 0.995740733966183 2.17163515779899 -2.0660540424324 1.57318361863226 1.06026321348516
10 11 313 FALSE "" 0.762580392334438 1.84615898552812 1.05189283944823 1.93570779348458 -1.73834520470034 1.25738847184595 1.57417870335197
100 47 314 FALSE "" 0.87175010990197 1.37732380530359 1.0009044222526 2.0092234746668 -2.63639655947955 2.62490190052657 1.00333994827399
20 69 315 FALSE "" 0.822659467066177 1.51720458223426 1.39542486451044 1.59140844448434 -4.3103393527217 4.66721296008963 1.51824570714424
10 72 316 FALSE "" 0.94918313718525 1.05184421635929 1.01029614580915 1.85936604834409 -2.63786931874181 2.68712602550474 0.001
20 73 317 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
70 89 318 FALSE "" 0.994708029573183 1.16783146161877 1.0639465205594 1.94430573116827 -1.88106883408274 1.59292810922932 1.79468962083636
100 93 319 FALSE "" 0.979958893097916 1.35019500275824 1.03360228753503 2.09586398634384 -2.68495459447841 2.3431765413823 1.25996137807674
30 40 320 FALSE "" 0.374803901897692 1.62978199231559 0.549625266099369 2.33250871593904 -1.10027665862001 0.982383772404793 0.001
70 60 321 FALSE "" 1.03205951020713 1.1852058484486 0.923119138812816 2.25690710571017 -2.20427727085252 1.743481599374 2.188846832308
30 85 322 FALSE "" 0.980483510023816 1.3569991235731 1.11228983605118 1.91570747419789 -3.89366669488793 4.05393890415487 0.63985813906467
70 48 323 FALSE "" 0.959358488595593 1.4328576614056 0.953842789626725 2.32105522166364 -2.182286912783 1.46908602593129 0.001
40 64 324 FALSE "" 0.746887359312114 1.69293410324841 1.2862392987894 1.63180205892188 -3.03667041056569 3.09019770585097 1.55086355303411
90 98 325 FALSE "" 1.0107566046164 1.28832980526308 1.02210712877837 2.10587954898178 -2.30156190642314 2.14710583338146 1.79268004930875
50 35 326 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
100 18 327 FALSE "" 1.08009384324653 1.2247084015625 1.08502503951011 1.97427162673978 -2.55666245450627 2.42034399639601 1.03745199100476
70 34 328 FALSE "" 0.972695978346878 1.50242990247573 0.955005169185649 2.09818645419596 -2.97291408367636 2.94644799289916 0.681507978516338
20 42 329 FALSE "" 0.970852924875001 1.02882334151314 0.91671187577994 2.30136436772282 -2.79164108619267 2.64761632734317 1.9500322456162
20 94 330 FALSE "" 0.369461610268237 1.93154744633528 1.04338076510281 1.86861095106707 -2.76873411638776 2.92182102913777 0.001
80 48 331 FALSE "" 1.03528477183916 1.30384337642223 1.01743896671629 2.14270664161958 -2.39991266242019 1.97671754832741 0.665161590593464
40 14 332 FALSE "" 1.10519604731468 1.17758927305272 0.910130771269841 2.11756914166378 -2.5248814284764 2.55987283161386 0.279513754768286
60 63 333 FALSE "" 1.23704995533154 0.940710957606247 0.771258801097447 2.52996967454886 -1.89939608045738 0.933962918510119 1.65116089658524
70 68 334 FALSE "" 1.02748882422912 1.20369273524401 1.16864583765333 1.88559181439284 -2.61126298972475 2.43365319634991 0.193748955161489
70 44 335 FALSE "" 0.701781306352352 1.61998731603209 0.624683561207142 2.51563521500847 -1.68609113851165 1.53976622923205 1.18595197070226
100 34 336 FALSE "" 1.03610196032461 1.41517045282697 1.02878491818231 2.15378204655786 -2.92898495699332 2.41811144736859 0.115745203504626
50 51 337 FALSE "" 1.16362366669476 1.18079780432007 1.07591867958791 2.04391096819869 -2.69935246863107 2.39385430542626 0.001
30 26 338 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
60 18 339 FALSE "" 0.766183950877235 1.71194561746999 0.963183990233278 2.17331604903744 -3.37940127993963 3.1735709183918 0.123176542079396
50 50 340 FALSE "" 1.15582653494932 1.11067617460247 1.1466601121378 2.08468246480851 -2.79818308021769 2.16673311397832 0.001
60 59 341 FALSE "" 1.0214075842595 1.23384598230742 0.969784175457121 2.15941143123353 -2.42698942476863 1.76331521246449 0.679800881885255
40 98 342 FALSE "" 1.01388991179485 1.25332094041747 0.998384833200467 1.95685734836472 -2.26176262365456 2.39281062370151 1.83616128051772
80 9 343 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
10 64 344 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
10 46 345 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
60 47 346 FALSE "" 1.05922017829504 1.14281976136938 1.09143502730254 1.90892293123277 -2.59212047446439 2.44842566389928 0.47438726596424
10 35 347 FALSE "" 0.531976361360673 1.45797161908463 0.838813402148183 1.8780110212901 -2.14867639798647 3.21710841717406 0.001
40 41 348 FALSE "" 0.699466951207634 1.72888441734922 0.492593739436329 2.65195217772671 -0.734568886228117 0.0068981223537543 0.001
50 3 349 FALSE "" 0.893198923854688 1.48449188822875 1.14607203253463 1.96973528587682 -3.6027430145361 3.31330970840514 1.52667866871093
30 61 350 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
40 100 351 FALSE "" 1.01214556092852 1.3370946070823 1.16837603456158 1.9672851888794 -4.14741349880366 4.09859789395083 1.58473205125815
20 31 352 FALSE "" 0.828556383508746 1.80054189579513 1.14256623606453 2.05809241365874 -5.60651503197359 5.56877331430544 1.92267747786259
10 55 353 FALSE "" 1.69819190383059 0.835636858947641 0.711141589369774 2.96501062344036 -1.82259432763998 -0.53220234785881 0.927492472772506
20 35 354 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
50 89 355 FALSE "" 0.709363024344843 1.4512865116334 1.05292572440633 1.63750521414987 -1.11770081106771 1.1672405469591 0.001
50 64 356 FALSE "" 1.1574399704576 1.06775951576897 0.958033680781372 2.10737518896997 -3.09596807519156 2.9378628742541 0.658268940105295
90 28 357 FALSE "" 0.985635422462703 1.323392846713 1.00919037012302 2.02403058793683 -2.19749251614656 1.80038054832445 0.001
50 24 358 FALSE "" 0.922384547466604 1.25106810991117 0.400099049049461 2.93268806675548 -0.859916585930851 -0.162364244893719 0.001
30 81 359 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_2 must be positive.
" NA NA NA NA NA NA NA
40 99 360 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
100 44 361 FALSE "" 1.09258886879716 1.21510720386238 0.899533473202459 2.38866671771777 -2.88910469375325 2.43806887680388 0.483452457220651
70 40 362 FALSE "" 0.95430458602291 1.22478809693087 0.567005458531146 2.44848440022908 -1.55174501521765 1.37885706138685 0.64975108755134
60 1 363 FALSE "" 1.11936882335814 0.996876278934285 0.918153810835636 2.28101495967955 -2.57629357803946 2.0529671440168 1.47691524035226
10 97 364 FALSE "" 1.16888707358692 1.11064548286709 1.08041809010598 2.35458350700416 -3.13054375439759 2.36753131287945 0.001
90 12 365 FALSE "" 0.960282272100793 1.20597423954909 0.941768764237462 2.02839669155369 -1.66196322268776 1.51294026699203 2.03606790867529
90 19 366 FALSE "" 1.01895390324409 1.33291204376959 1.00571253710321 2.19651380208104 -2.93157292405808 2.62015588983495 0.691283842540021
90 95 367 FALSE "" 0.844138111318473 1.40046890292036 0.893174010245585 2.29183305720691 -2.22141674755922 1.79205243155102 0.0321880222141124
60 48 368 FALSE "" 1.04882519243629 1.27182228491454 0.857026892582852 2.32238768109069 -2.28814101691973 1.75567097991066 1.12044999593607
30 41 369 FALSE "" 0.828027455137877 1.55519517481296 0.860841079727599 1.96413053378043 -2.61111520193423 2.63409694100149 0.001
60 35 370 FALSE "" 0.902176995656091 1.49968825022694 0.932709124593678 2.19648861220717 -2.99832315265909 2.60232884156678 0.145707173828663
20 44 371 FALSE "" 0.726773475498778 1.2724697995382 1.68044422758615 1.05472751255899 -3.39452392678875 4.16985844948305 0.640391693471058
50 68 372 FALSE "" 0.882132019809064 1.4356265644451 0.764084860515308 2.40754232215174 -2.51170771049563 2.40030537583808 0.001
40 91 373 FALSE "" 0.911961894770644 1.42832386087478 0.917968675921902 2.29693555423222 -1.91352141291802 1.34401963205226 1.84707714387357
30 7 374 TRUE "Error in dZIBP_HOL(x = y, l1 = l1, l2 = l2, l0 = l0, psi = psi, log = TRUE) : 
  lambda_1 must be positive.
" NA NA NA NA NA NA NA
