"n" "rep" "id" "b0_hat" "b1_hat" "g0_hat" "g1_hat" "d0_hat" "d1_hat" "l0_hat" "error" "errorMessage"
40 35 200 0.751194157841028 1.78723683432422 1.12020022478044 1.99227943234137 -2.49162517779387 2.2212428548875 1.26665440347476 FALSE ""
20 31 201 0.0238392866709868 2.35094862186953 -0.40235124644241 4.09713561461363 -2.33444274387713 4.13427523606651 3.18403964275359 FALSE ""
70 3 202 1.38074528074558 0.75271958711768 1.03816850058728 2.10471185656841 -2.4639348917554 2.79482590134607 0.48204561813096 FALSE ""
100 5 203 1.38744361968907 0.967018692016363 1.23881416233911 1.85160609805866 -2.39395227294084 2.16712378064132 0.001 FALSE ""
90 36 204 0.603491872190836 1.54390744042767 0.41857388979715 2.72993200530947 -3.17587273649372 3.06626678287112 2.24909667627269 FALSE ""
60 15 205 0.240871643623784 2.07215700897776 0.524324210836559 2.5878201444761 -1.88182889005301 1.24836611591543 2.21729969375442 FALSE ""
50 8 206 1.28857993900347 0.997995789929856 1.27634756094172 1.88527119711459 -2.62188522065171 4.25354974575243 0.001 FALSE ""
90 9 207 1.02292401129885 1.30576001643297 0.952361147041497 2.16969028544891 -1.69262350271592 0.868573843462699 1.1940310457873 FALSE ""
20 35 208 0.690103636069896 2.03428869054271 1.07093792703989 2.02902124139731 -1.82935480683383 1.26490477258389 0.602921344987961 FALSE ""
80 33 209 0.995737802156919 1.39796668961353 1.20982922546884 1.91482120733263 -2.12177706787554 1.29346513154945 0.365802436371428 FALSE ""
70 10 210 0.578977411885353 1.81314085519436 0.874770932631245 2.24830975402428 -1.68734246535151 1.03640681305061 1.3158110827085 FALSE ""
20 16 211 0.947893209066804 1.53600007745341 1.20881842159052 1.90508566168473 -1.68625960903725 -1.45532752686459 0.623749302006438 FALSE ""
50 19 212 1.24304119012297 1.0115933089917 1.30419574358021 1.67995665212629 -2.28748842117786 1.67082748935417 0.001 FALSE ""
50 1 213 1.01020918842127 1.14790166106894 0.926744210178721 2.08366222300392 -4.43321794304322 3.58118117776447 1.31614134266784 FALSE ""
20 34 214 1.5135452052266 0.469142088573007 1.32667568019772 1.4981671379094 -1.25975676545917 1.5229513013276 0.001 FALSE ""
80 14 215 1.14319948363006 1.34090981150691 1.30050988137689 1.92255913772 -1.17606739834514 -0.127479710312506 0.001 FALSE ""
70 1 216 0.852951821232991 1.62789388552825 0.816560766477903 2.28057053096194 -2.83498505575868 1.82182767377203 0.925508163227897 FALSE ""
50 18 217 0.873726582802313 1.3877006038315 0.923239035981784 2.18601346344224 -3.26111266980697 3.96923669776943 1.21122411715388 FALSE ""
60 28 218 1.41645247334416 0.497802661440672 1.05803243679889 1.93850930786446 -1.72361961298488 2.28011722497211 0.634304548826902 FALSE ""
60 19 219 1.36677900875337 0.984378094758854 1.40391763727854 1.65453992413258 -3.12604370272424 3.51166587001847 0.0358189281115624 FALSE ""
80 8 220 0.950512082923451 1.31866323402995 0.950629290067331 2.06508825950239 -3.07680714116939 3.22566887162558 1.25122289911867 FALSE ""
100 13 221 1.01540156209178 1.16523073519536 0.922913198235305 2.17186241632828 -2.89242217939582 2.48546264709615 1.14819103183528 FALSE ""
10 32 222 0.778860841847537 1.06138590888666 1.06074111548484 1.83861503131588 -0.318114590179326 -1.48434783103677 3.6035690435257 FALSE ""
90 27 223 0.984139722567512 1.37485321235457 1.07857365664433 1.98809941173227 -1.80303836045257 1.96686644617155 0.610092005034277 FALSE ""
50 24 224 1.16270244639123 1.21619363791994 1.15992726051026 1.90425789364872 -2.75867722684821 2.27027152456995 0.29640919266245 FALSE ""
80 27 225 1.05659809143052 1.22625696278336 1.05993540738685 2.0459730604137 -2.43990646870755 2.2194504468173 0.734112068234069 FALSE ""
50 15 226 1.06985604088039 1.43569273344881 1.33021275762875 1.73828780079945 -1.80015586655349 1.47494813514414 0.0919921501594083 FALSE ""
80 30 227 1.27232213199227 1.1016608901667 1.21829771788516 1.85797161511296 -3.58392420119081 4.11607754757738 0.138731034971704 FALSE ""
70 40 228 1.36909732690775 1.01348340584491 1.36300112680872 1.74512181712775 -3.78990730268284 4.09416753775825 0.209681544983362 FALSE ""
20 12 229 -1.90054759084645 4.00229131609193 -0.468252166505401 3.76606935479163 -2.26987971376386 2.54536345505493 4.20768979455922 FALSE ""
80 38 230 0.93813915806444 1.32673347712314 1.09561198619614 2.08797827427716 -2.2157641563761 2.20695497619268 1.2479711193391 FALSE ""
60 4 231 0.449835525642741 1.88288854564416 0.417258199090721 2.84614948260426 -2.90211108789125 3.03311546844382 1.81233179126775 FALSE ""
50 30 232 0.619394099423468 1.55099739126988 0.516621398557963 2.59966986002174 -1.90993450288777 1.06264709308239 2.34640467278133 FALSE ""
100 26 233 1.25765953805691 1.05956714998993 1.02461052452826 2.15334027420085 -2.10076752075267 1.48101678843431 0.521709120902321 FALSE ""
50 38 234 0.819117963234719 1.31169383942104 0.893508603375517 2.04219081410346 -2.92556361486634 3.77454928801547 2.08482206053719 FALSE ""
50 14 235 1.30394114562 1.03410700091665 1.33826465798381 1.74223519773434 -2.40717176976744 2.19782486778453 0.001 FALSE ""
10 37 236 2.00990174094215 -0.359958566779104 0.812201336511095 2.39742348447178 -4.39586811577151 3.98036662269007 0.001 FALSE ""
20 20 237 1.77479791779927 0.530816081438906 1.02764120989221 2.33062254648603 -2.65621551600746 0.917081184511334 0.001 FALSE ""
40 40 238 0.841364559003707 1.54093580925203 0.905338074039943 2.0668697094368 -3.32512290297949 3.3793449532207 1.8025918556019 FALSE ""
40 34 239 0.915691036236489 1.64108691849323 0.775811003843225 2.49666631653016 -1.91723960864042 1.52897061864651 0.840234226498734 FALSE ""
30 13 240 0.823966451962292 1.27945605141528 0.911335302007677 2.11209291300032 -2.95451777736342 3.16816942577569 1.20740968243191 FALSE ""
60 2 241 1.22445612147087 1.28045468250698 1.26213446121971 1.88121135992079 -1.13199093676235 -0.887304089624386 0.001 FALSE ""
80 34 242 0.556542819387988 1.47928312011516 0.256477720501675 2.81880622415182 -2.56143507756755 1.9988532071981 2.55108226958758 FALSE ""
30 18 243 -0.228525130760807 2.49706346719157 -0.2177204082273 3.61254288809443 -1.28165601097075 1.04599798025058 2.9575205261624 FALSE ""
80 23 244 0.972839540007694 1.292629180098 0.766415823879758 2.42580032669634 -1.86382540538003 1.07869430067601 0.803457027469034 FALSE ""
20 29 245 1.35780381518963 1.01322050081135 1.35272666502126 1.74034172464303 -0.761410556883495 0.294728383314125 0.38460712173911 FALSE ""
80 2 246 0.878971921117446 1.25003569667442 0.90909807792251 2.0895491094474 -2.78063184656866 2.28392349221718 1.96321907095617 FALSE ""
70 5 247 1.33786494834594 0.995156702742187 1.15791486221564 2.04785328323742 -2.24615267618945 1.86615047943362 0.0644684773018593 FALSE ""
30 14 248 1.07107663190828 1.35766583572493 0.936196598250001 2.25987631011456 -1.5386311719988 1.07676052741464 0.900022026142136 FALSE ""
80 3 249 1.0788479698979 1.23425262244327 1.22410142959977 1.71972312679476 -2.95413627623729 2.86903570106793 0.88091764775334 FALSE ""
20 13 250 1.39351378520349 0.959051793947988 1.48996205497703 1.83925723146818 -232.932415180077 281.330241877932 0.001 FALSE ""
10 3 251 -0.637177748064408 3.05104267193369 -0.434279195812629 3.74638492731415 -1.41020953154936 0.0374211219348635 2.73328440365502 FALSE ""
50 32 252 0.903490625585941 1.36361411404007 0.476295347893358 2.70843275157276 -1.15876273652806 0.195893122529713 1.53298300864262 FALSE ""
10 19 253 -1.28146976541148 3.94672927791349 -0.833129932180273 3.80226603634809 0.747284271886322 -3.15279040219314 4.83339054980874 FALSE ""
20 28 254 0.650445066763736 1.37231369053789 -0.145243547172942 3.17935425313092 -2.51750927579178 0.65929906887187 2.79293116373865 FALSE ""
60 17 255 0.824967173600217 1.38958131212641 0.887106608073611 2.14278028031966 -1.78045771817687 1.22561154484027 1.42198300159413 FALSE ""
90 15 256 1.27656348626147 0.914797238710133 1.18781485781145 2.00219264744647 -2.85839344226426 2.57279141972994 0.565336448777487 FALSE ""
90 40 257 0.888395701440668 1.55131045324455 0.905786357586469 2.2659621710166 -2.09104730616761 1.9622121473921 0.543525441557388 FALSE ""
20 1 258 0.72355244611086 1.54724980577813 1.26658251706531 1.94409850347076 -4.85728960022119 5.2292884037486 0.001 FALSE ""
60 23 259 0.428386945577997 1.90507560863879 0.589053147084751 2.57091456722266 -3.13322057355588 3.3547191911258 1.59548892838745 FALSE ""
30 10 260 0.0787246500761032 2.26114596177819 0.397830399592063 2.60421032588062 -2.16720825017949 2.21371106175784 2.57834739364801 FALSE ""
40 13 261 1.34122007955662 0.957553597737936 1.13579259898448 1.90673435156842 -2.62341435764481 2.53378774491848 0.43437683806551 FALSE ""
30 26 262 1.16174583230548 1.19877438172798 0.948872283135106 2.40642479906807 -4.0810840046182 4.58555988289883 0.650807452266133 FALSE ""
70 4 263 1.05450988398656 1.20148734178403 1.22014994337882 1.94546708874206 -2.43841167746975 2.52041043929185 0.665366211808059 FALSE ""
40 10 264 0.909859089927772 1.07524588687543 0.485189560295072 2.66267240600119 -2.66967275226839 3.06496855633056 2.07448416865717 FALSE ""
60 1 265 1.03007207255347 1.45584015353091 1.16178023012882 1.82078264918622 -2.18619708070121 1.24395270868079 0.731222830411483 FALSE ""
80 6 266 1.28517664948912 1.03094926568704 1.16660237979023 2.07105710038438 -2.52236981021574 2.49820973305977 0.851061937608749 FALSE ""
30 40 267 -0.151921192316081 2.34654967072364 0.561052496461358 2.48877561315644 -3.73507263898263 4.08859842849497 1.71712697830183 FALSE ""
10 9 268 0.631361495364488 2.35020553131349 0.392304910077142 3.41701296860886 -452.059020972985 706.928346024859 0.819136780749301 FALSE ""
20 21 269 0.774038126622732 1.34895939659998 0.636077168860218 2.19492400079231 -1.22890589993252 1.15862085671585 1.95055082737625 FALSE ""
100 20 270 1.03286692001378 1.2095912614719 1.01052351192862 2.05820438408627 -3.42202731025283 2.13490465600537 0.742889042450882 FALSE ""
60 39 271 1.30805226005854 0.941211808276869 0.989676467561022 2.04946775687333 -3.37364986286745 3.09239416641078 0.302089478568954 FALSE ""
10 29 272 0.497241351485633 1.77274815236644 0.251449909340444 2.48998427369931 -2.24594487179172 2.04051761579907 2.05621242198722 FALSE ""
20 30 273 1.09710572022755 0.981654237358634 0.580902625082984 2.62631366973482 -2.23798478667125 2.77855178936469 1.14067801858956 FALSE ""
90 13 274 0.76530864378998 1.43600155953794 0.631532385985136 2.49843224699954 -2.73444744936353 1.97446516028972 2.07549251635672 FALSE ""
40 11 275 1.16070220430352 1.12241161460642 1.03859461741129 2.09354228807442 -4.46812720640387 4.69807588128746 0.979054682183196 FALSE ""
60 14 276 0.997719606642873 1.45729484593118 1.1434717573021 1.93565069266699 -1.55435591846564 -0.13743266562761 0.567883256229526 FALSE ""
50 22 277 0.929466606187354 1.50299951525527 1.02832002452684 2.00195817530676 -4.29767332689022 4.59491828209327 1.5957446703405 FALSE ""
50 11 278 1.60523423274978 0.59007368410862 1.19336268390896 1.91684813086976 -2.0378239323542 1.31545944785909 0.155474295154366 FALSE ""
20 25 279 0.833597692604668 2.0602115307532 1.05651057657062 2.34973526696241 -2.01543628855482 2.42322154203262 0.001 FALSE ""
10 24 280 0.417090806172287 2.19796399119046 1.81034648499495 1.18192000413218 -0.584407044718504 0.297413399678922 0.001 FALSE ""
100 2 281 1.32787600588496 0.836215344606706 1.0796787986721 1.9611746432212 -2.95510238767781 3.30780268104543 0.59417359724407 FALSE ""
100 40 282 0.828706082610489 1.43119075938161 0.974665867106998 2.10119250797631 -2.67270919192921 2.33304041020642 0.926464371298434 FALSE ""
70 25 283 0.948351274217844 1.24480809600082 1.14246577759479 1.9414738319989 -2.11840764966128 1.66173021382278 1.50565585528128 FALSE ""
80 1 284 1.15497664651591 1.24037197864945 1.13506778739078 2.02252920122162 -1.68038043050148 1.16581607605003 0.001 FALSE ""
40 8 285 1.01926360396 1.66731753035667 1.00906662567226 2.25097856829407 -2.19141962741044 2.07725334640361 0.001 FALSE ""
90 18 286 0.424986607829086 1.96835958870796 0.464277402780632 2.65742470919306 -1.8716574303086 0.79987065769608 1.78949275257698 FALSE ""
20 19 287 -0.12544810261772 2.18824033745558 0.551345750690525 2.59876006158972 -8.97851581018233 11.7475455895726 2.67546012039082 FALSE ""
70 29 288 0.295257928370007 1.86748633339624 0.478604346971917 2.65601751220284 -2.15773243258879 0.945083865902586 2.54749194073967 FALSE ""
90 21 289 1.33660978000975 0.962955433306727 1.13465735902391 1.91097573757845 -2.96946714608411 1.88484158794618 0.001 FALSE ""
100 22 290 0.907634143907829 1.35745993741247 0.962045433476008 2.08386681339455 -3.48978094091347 3.56809224284229 1.5943545115203 FALSE ""
70 33 291 0.862012565962999 1.45009695952576 0.886980885200661 2.16441566236333 -2.28848536430067 2.15276547834179 1.18289535187646 FALSE ""
80 18 292 1.12761978091295 1.14733355686439 0.953731257344234 2.2011591493778 -2.21853301219313 2.21118783326634 0.960641234387787 FALSE ""
70 11 293 1.26993947691083 1.04230176310202 1.32527872602242 1.75953484509873 -2.86444992365785 3.00145882574375 0.001 FALSE ""
100 28 294 0.585155474489718 1.80010754298997 0.786586456692658 2.30719908866002 -1.34108537587419 0.15623735046688 1.71512085450387 FALSE ""
70 20 295 0.565629712937052 1.74283602231723 0.730218538473304 2.36818455576248 -1.88950245041227 1.88211881315264 1.93822563942767 FALSE ""
40 5 296 0.240613251504258 2.07345240586516 0.979353627993076 2.1826272063157 -4.8391211248035 6.10638078511659 1.82172136195635 FALSE ""
40 15 297 1.20025144206621 1.33656054320793 1.30108067382524 1.8027834598903 -2.06848005919353 0.72599206799833 0.001 FALSE ""
100 12 298 0.644276279357937 1.49681882185989 0.797760259166752 2.23259126560797 -2.54292986842292 1.73298342726918 1.95441474835662 FALSE ""
80 5 299 1.42335031968361 0.934018830536041 1.1610761588863 1.98948027882229 -2.43901789434941 2.69506191470077 0.001 FALSE ""
60 30 300 0.838065116239003 1.69210976367582 1.10257430309553 2.03165010563602 -2.20559989811854 1.7683024574028 0.892382967102319 FALSE ""
40 33 301 0.760769996629108 0.649173411789654 -0.437630700454322 3.53164932510542 -2.59350261268331 2.3007642186094 2.9932121415475 FALSE ""
10 4 302 0.79802889248119 1.8219827794998 0.85569021590303 2.24313221615229 -19.1693508288534 -7.50364537254952 0.001 FALSE ""
40 1 303 1.10282682138598 0.987711022888663 0.908374869195514 2.1970371417622 -3.29689579925037 3.50949917427614 1.39936545078801 FALSE ""
10 16 304 0.704023868905866 1.96486687069984 0.43259934239945 2.91853593270096 -4.27543492623899 5.18741109851546 0.001 FALSE ""
60 35 305 1.10275463372184 1.31075420339309 1.50110657033648 1.3809234690785 -4.47404852907926 5.33346169040854 0.001 FALSE ""
40 27 306 0.779424111799413 1.49886322959188 0.71220668051273 2.24529662729961 -1.28704998424034 1.22917831437138 2.08644619438313 FALSE ""
80 36 307 0.951183871505751 1.48266929235817 1.06021196641354 2.0126923245767 -2.77466126911663 2.29831414977997 1.07195215171137 FALSE ""
40 29 308 0.828963346430813 1.84506872193413 0.531872315706557 2.80032600244641 -2.73740385717943 3.29625645016598 0.349660114395595 FALSE ""
40 24 309 1.09523605352487 1.70591049581083 1.46487142967805 1.58046759818612 -3.8973016262613 3.60759022458832 0.001 FALSE ""
40 20 310 -0.397278199299867 2.25194432331577 0.520366684722614 2.47129103915483 -1.54801072924473 -0.00674720061230192 3.39878382143788 FALSE ""
100 8 311 0.777541292734039 1.5048477836264 0.78121256118707 2.43520414534416 -3.43898456600305 3.748509329005 1.35447170635205 FALSE ""
100 15 312 1.22847365117264 1.10052918208941 1.33021242461583 1.71391053890881 -3.11568032691462 3.53182843794957 0.001 FALSE ""
50 34 313 0.522787795796509 1.63216134937682 0.676740475146962 2.37465359885343 -1.3125875339362 0.660699634490196 1.98582414867968 FALSE ""
30 31 314 0.887696304332762 1.56034916205237 1.08105399289301 2.20539718118989 -2.40532592259061 3.58744324336941 1.10287556925957 FALSE ""
60 5 315 0.516591320967414 2.00673990764468 0.627301166003119 2.35559025027517 -3.33394928462423 2.62793605151944 2.01829576071686 FALSE ""
20 5 316 1.46303383978176 0.774650245655518 1.35425265581424 1.7825356173339 -3.5786325261264 5.23549817085457 0.001 FALSE ""
10 26 317 1.21637701612635 1.04584895604502 0.886278316322672 2.0146982291494 -0.726639255672293 0.44096535679595 0.001 FALSE ""
90 7 318 0.585301209243683 1.63339993390344 0.664556306249021 2.30512195379398 -2.791405946086 2.30484625155251 1.69204020462714 FALSE ""
60 38 319 0.0959241851813151 2.25078026331714 0.483905266673715 2.50946996244664 -3.69830678722824 3.793863786949 2.07766864636104 FALSE ""
70 14 320 1.25747072389296 1.18926524818221 1.09461857625093 2.07125472314403 -2.12711986280912 1.98082873556733 0.0211961659268117 FALSE ""
90 25 321 1.10493963975794 1.22962892415663 1.15493016416446 1.9509044604574 -3.2730429830004 4.0033605601676 0.291903554333187 FALSE ""
40 14 322 1.22310801076477 1.30789219464094 1.0114832558028 2.22052555472232 -1.6740810450494 1.06082126366328 0.001 FALSE ""
30 32 323 1.36241321794875 0.983419548705777 0.903406543990763 2.32422678811288 -2.24118400358253 1.9716301121013 0.001 FALSE ""
100 24 324 0.969878008151649 1.45007231731337 0.960262477321218 2.2083336473588 -1.78666641204786 1.66047291452335 0.295304921985475 FALSE ""
50 6 325 1.31482829733145 1.0821047629628 1.36632617033252 1.71659725145772 -2.37866623765557 0.962060721415854 0.0852962477647439 FALSE ""
100 7 326 1.02073475106355 1.26585192481758 0.726082841807285 2.43388446556982 -2.29513094513376 1.22808218329717 1.10335706199851 FALSE ""
80 17 327 1.13289624138976 1.20198119665059 1.21107053280006 1.93375086071953 -2.83387520528601 2.17652150182527 0.285366991150707 FALSE ""
100 18 328 1.28350445708742 1.05284923042482 1.19582278592499 2.0612739268748 -2.07379500425591 1.24655369229318 0.001 FALSE ""
20 23 329 1.42420217756916 0.719895436030656 0.204994290577932 3.51446766628959 -3.69714622531621 6.72266641054784 0.606072006777713 FALSE ""
10 10 330 0.389322870353082 0.638298119837064 -0.164919690229534 3.62503908781911 -2.59376003455748 2.58483505923 3.98192223549817 FALSE ""
30 25 331 1.19616865558987 1.25847992710685 1.03107995536034 2.27612064145006 -4.08497911214881 4.35757334293606 0.87960544414798 FALSE ""
70 32 332 1.28350365611359 0.994460275494777 1.16389484243863 1.92468832448139 -2.28631894974235 1.46923276286704 0.0554253332562991 FALSE ""
100 33 333 0.76640099579714 1.5209204908543 0.969825594810914 2.07823452405212 -1.68604959936004 1.22235373971104 1.34421731146115 FALSE ""
90 14 334 0.551561298473539 1.88070223471491 0.71185336953498 2.4319827732692 -3.08722304204319 3.39670124438503 1.81258540709142 FALSE ""
40 9 335 1.27722953082585 0.9100808395285 0.710497909062125 2.56045349285637 -2.81167506447056 3.17170448397093 0.88249823287972 FALSE ""
80 10 336 1.06571198316725 0.949422905540035 0.839407935912555 2.20933953849203 -2.48536667990812 2.24589940113193 1.37701328113434 FALSE ""
40 32 337 1.28537497915415 0.865293297643389 1.36587641701558 1.6114439036801 -3.13410449617559 2.29255496973944 0.001 FALSE ""
70 26 338 1.10558711567045 1.28484558769163 1.20849998023199 1.94813763136952 -1.82129637717864 2.08732722161207 0.001 FALSE ""
70 35 339 1.16230962450465 1.14620123929214 0.948852639905729 2.23533538052807 -2.26020070962456 2.62310553456675 0.448706047608723 FALSE ""
30 12 340 1.48227539840004 0.944248587743383 1.13335943361984 2.09566596551699 -2.29996352215283 2.37795235791188 0.001 FALSE ""
30 20 341 1.58855613208535 0.719132020888699 1.07205523725425 2.27682780710132 -1.70449898521892 2.74079220948458 0.001 FALSE ""
90 28 342 1.27664503581649 1.08229988211104 1.07976298968871 2.06949489344129 -1.92562737644865 1.40601785055068 0.241353837158668 FALSE ""
20 38 343 0.96316897366614 1.60977969311004 1.26836597535478 1.65766176671234 -1.05442167726039 -1.64500705840302 0.001 FALSE ""
90 33 344 1.10375911842396 1.24585176170817 1.10064372785872 2.00394206040989 -1.73571077854251 2.06914866549302 0.419908894299411 FALSE ""
20 40 345 1.3164747378738 0.679280512691418 1.12453994080937 1.93223121750702 -0.855174612869486 0.0123847253671088 1.16545467331276 FALSE ""
80 12 346 0.954346794581402 1.2569643434078 1.04183035557609 2.09611397108156 -3.23025393114134 2.74629995696301 0.862751585317227 FALSE ""
60 26 347 1.45171471977633 0.886354194126983 1.2733155279774 1.87851745034215 -2.70842132248903 2.41001345766647 0.001 FALSE ""
90 22 348 1.19923333354603 0.930100621612308 1.34979296353186 1.65278206869795 -2.64630475759569 2.10866675392272 0.208927979769399 FALSE ""
50 36 349 0.485289972537395 1.82712304916335 0.71462545365919 2.24856276026254 -2.0953571528504 2.16859542143847 1.66118445127577 FALSE ""
100 11 350 1.14100956319737 0.951406421265728 0.80887788048103 2.3961512676406 -1.96400416591352 1.32522930224449 1.30202049045159 FALSE ""
70 2 351 0.710728310679083 1.4296606764346 0.533542125672262 2.67281921235622 -3.65474750731094 3.40612283115569 2.12188179221216 FALSE ""
90 6 352 1.3501713012856 0.912426008371981 1.24497822352534 1.9053553706594 -1.77188417779671 1.35304372777986 0.001 FALSE ""
30 39 353 0.930533328249989 1.0603495149664 0.709475029624379 2.32798103278552 -5.94965281160477 7.37654159213495 2.02354405472212 FALSE ""
50 33 354 1.05829291474409 1.20497604087334 0.879886372609031 2.14997907492688 -4.20584232361805 4.94493165159193 1.19611160667556 FALSE ""
80 24 355 0.597692910862436 1.76845519798334 0.625510272574838 2.52417114926747 -1.773026918215 0.725234320635334 1.94519515719488 FALSE ""
50 4 356 1.26521945698652 1.04920101671859 1.10641833536837 1.96211609670769 -1.82962035746675 0.881180297169055 0.543710626848079 FALSE ""
10 28 357 0.282522026568372 1.83766076642244 -0.644157840040616 4.53606828118039 -6.17010219270586 7.04177452831233 2.74871285775498 FALSE ""
50 7 358 0.413012911318841 1.80555516158281 0.407775858201058 2.73907756431281 -2.05188748885351 1.4657607802834 1.93794409253213 FALSE ""
70 22 359 0.352804383708917 1.99480199613025 0.315627719326174 2.80546126614983 -1.80263880979681 1.81378789907251 2.86035870949358 FALSE ""
50 37 360 1.14644577575388 1.30675848381931 0.841064739875351 2.09846322465362 -1.98040160654349 0.959481688816923 0.87823409530051 FALSE ""
70 37 361 1.12119947851911 1.07680571113751 1.36833804636558 1.64171912264292 -2.1942146341072 1.84278489591857 0.0305123393636278 FALSE ""
20 39 362 0.804509879699938 1.76760242178489 0.899910023440828 1.93382238744835 -6.84413152824069 7.95791621011323 1.30293358593833 FALSE ""
10 36 363 1.34761469517976 1.28943920276691 1.28678972998172 1.61159295320509 -1.78991539482287 1.52775514143861 0.001 FALSE ""
70 13 364 1.33951459103244 0.884712149093726 1.50682808025744 1.50490782966811 -2.30549571489359 2.43623793451035 0.001 FALSE ""
10 18 365 -2.42079943148541 4.7721522750303 0.922532923925542 2.11946056624329 -4.06127905548418 2.89076054616629 2.90820648462879 FALSE ""
40 16 366 0.634264445061014 1.73919743630833 0.83162135899989 2.2855847117737 -2.03232280570601 2.31900187622994 1.98549074995677 FALSE ""
80 16 367 1.37131690025697 0.872758716525913 0.968915485278035 2.22399577064542 -2.49011107425772 1.9038429929666 0.001 FALSE ""
30 29 368 0.494530892168272 1.7994452585004 0.950679399237434 2.12167510176148 -1.94798284063495 1.00959290582486 2.19182491576866 FALSE ""
40 18 369 0.778748628645122 1.65909592604314 1.0236586045286 2.08678675150567 -2.2339632065519 1.98743859129909 0.291572100196765 FALSE ""
20 37 370 0.0681811250294754 2.40722150637351 0.291786731798799 2.67127737147509 -1.95637096793644 1.84672222951941 1.78190480852643 FALSE ""
20 27 371 1.00604543953348 1.33496039342563 1.37564430369885 1.73008126061015 -4.19189200132578 4.36990127320563 0.393549555298972 FALSE ""
40 26 372 1.21496695741314 1.23257484664239 1.20986115978936 1.98133197627101 -3.39797372400533 3.55251183623951 0.512721510425027 FALSE ""
50 26 373 1.33708431415896 1.15826851517973 1.28530301697818 1.87755166738327 -2.10876155799133 0.914421505852988 0.001 FALSE ""
90 8 374 1.18041225143063 1.12656129522535 1.067688816591 1.98066854416192 -1.99479291655033 1.78576969899224 1.13720770166336 FALSE ""
90 3 375 0.94306138425492 1.3387065148958 0.987960415734058 2.03169336273633 -2.86938867244758 2.35811659011212 1.28268547832862 FALSE ""
10 21 376 1.77421130621342 0.585614309287759 1.30745190000325 1.90213160075371 -2.9723944301084 1.34390483031299 0.001 FALSE ""
40 2 377 -1.56590969260333 3.72698925186548 0.62950757793289 2.02533900453337 -1.32738986738592 0.168097763726139 4.0070421614748 FALSE ""
30 9 378 1.58618625169938 0.654375464923118 0.985111722361175 2.18774339983241 -2.09391088096279 2.28701842614304 0.001 FALSE ""
50 17 379 0.0781150803158216 2.24496078639604 0.421298338974834 2.69851697925562 -1.68262174895334 1.47431717026503 2.05791356477243 FALSE ""
50 25 380 1.20800397482824 1.15918576660111 1.06230568443672 2.11622432404457 -6.20996388654182 6.84683108271237 0.633703441912853 FALSE ""
80 11 381 1.23683957406978 1.32940235371756 1.39745580738649 1.57279268970884 -4.20129261363596 4.23014737221521 0.001 FALSE ""
10 6 382 0.968859514190853 1.57918771951264 0.357073786727756 3.08153242806018 -1.75230801614048 1.4956741517812 0.001 FALSE ""
10 8 383 0.579515364712528 1.09273845900903 0.50702096814516 2.17196263906168 -3.94211933861085 2.96772816988718 3.31658081356538 FALSE ""
20 32 384 0.252297251183016 1.93182829203949 0.964251517267927 1.8134446525533 -2.08644436159506 2.43794775022234 2.62589930719395 FALSE ""
10 2 385 0.792491352837468 2.08835763402813 0.785938392858876 2.5459508211297 -18.5066668971529 -7.52161929387375 0.001 FALSE ""
30 27 386 0.998854339513303 1.44866863704851 1.12490193851292 2.02164219738105 -2.37585715517157 2.52799686740197 0.001 FALSE ""
60 7 387 1.34403453561532 0.912012367305128 1.2766347154274 1.86218999751834 -1.31689732798416 0.884111419303491 0.001 FALSE ""
90 10 388 0.49044718940873 1.86901782967654 0.629361192570918 2.45633549569739 -1.43715972347038 0.913102986211338 1.79131605803727 FALSE ""
10 22 389 0.317869119470986 2.31054821172224 1.47845007326622 1.69247678993041 -0.857288725094645 1.59253394162346 0.001 FALSE ""
20 6 390 -0.59649475239858 3.01490043838709 0.804052523115504 1.97118209967455 -3.20955534941567 4.27991445925442 2.96809182663614 FALSE ""
90 11 391 1.31116636498205 1.00886759345929 1.22021227197705 1.89483456044867 -1.36108469012785 0.709913518216779 0.179811540345995 FALSE ""
30 19 392 0.869708228625183 1.75908989369038 0.985447760204514 2.17199160086942 -2.16704480982022 1.8058175924043 0.767424675311607 FALSE ""
60 32 393 0.564132297489997 1.73597039222209 0.533127634239536 2.56160120593947 -2.51042079656063 2.75480690156117 2.29306945995446 FALSE ""
60 12 394 0.836095662208148 1.46153677474457 1.05656631833543 1.93911291253304 -2.88797604607712 2.94013944746642 1.75739004013059 FALSE ""
30 17 395 1.22828175739915 0.959412862056193 0.948865026002808 2.19222713031036 -1.42731220444428 0.0751874512638331 0.001 FALSE ""
30 4 396 1.57026130576262 0.663483415460844 0.910825953362652 2.48558063505857 -5.88415422116228 5.03601098914733 0.572055326065294 FALSE ""
30 3 397 1.1107007175246 1.22483084829511 1.11497800852273 1.89569515522063 -2.04060799981742 1.42628011090469 0.001 FALSE ""
30 11 398 0.205343224336187 1.93256544843241 0.232172190320255 3.1455488248473 -2.33503750653242 3.12889822128285 2.99463818690336 FALSE ""
30 7 399 1.03415791783861 1.18995180714406 1.01014921368144 2.06915617330576 -4.40919258733642 4.76331258433616 1.48343909363958 FALSE ""
60 34 400 1.47096007356502 0.742090699696522 1.26583824871814 1.87925678805576 -2.90112304030598 2.79347240065457 0.001 FALSE ""
